id,name,address,coordinates,review_count,rating,zip_code,query,location
kisSrOTu8AET43_Q6ZX07A,King Crab House 帝皇蟹專門店,"135-11 40th Rd, Flushing, NY 11354","(40.758687, -73.831205)",56,2.5,11354,chinese food,queens
ateFv8uD0q-NuLz0hPPhGQ,The Bamboo House,"13440 Springfield Blvd, Springfield Gardens, NY 11413","(40.678923, -73.755091)",4,2.5,11413,chinese food,queens
hH0b746a_ZnkSm6049GBrQ,New Great Wall,"7 Huguenot St, New Rochelle, NY 10801","(40.9143324, -73.7735195)",12,3.0,10801,chinese food,queens
OVQT7SIgV1B4WqRBFzGmjw,Lucky Gardens,"14911 Jamaica Ave, Jamaica, NY 11435","(40.7021109937574, -73.8050710782409)",5,3.0,11435,chinese food,queens
vdZaeSDbsWd_JeNqt92NmA,Yang Kee 1 Chinese,"7501 101st Ave, Ozone Park, NY 11416","(40.67986, -73.86228)",17,3.5,11416,chinese food,queens
WrvsoFjjRB1XpuiCI1fWFg,United Kitchen,"766 Liberty Ave, Brooklyn, NY 11208","(40.676409, -73.881523)",4,3.5,11208,chinese food,queens
OJ3slxmgpk2yYG9JC6hx5g,Great Wall,"1183 Springfield Ave, Irvington, NJ 07111","(40.72493, -74.23744)",3,4.5,07111,chinese food,queens
zEgjnd9lBU1ppfiL1U8_TA,Congee Village,"36-36 Prince St, Flushing, NY 11354","(40.7610286904226, -73.8329778607309)",373,2.5,11354,chinese food,queens
y0Uun-U2G0D5JAw1fDSjyg,China Wok Chinese Kitchen,"1052 Franklin Ave, Valley Stream, NY 11580","(40.6797663, -73.6851035)",16,3.5,11580,chinese food,queens
PTe-Rug6v8FsPLA28PEJwA,Happy Wok No 1,"1284 Southern Blvd, Bronx, NY 10459","(40.830299, -73.891494)",14,2.5,10459,chinese food,queens
8kpmM_Bnmw7XpayzDVQJEQ,Panda Express,"160-02 Jamaica Ave, Jamaica, NY 11432","(40.70373339189061, -73.79886842865491)",36,3.0,11432,chinese food,queens
lARhrAaxjjVYlAMJ4uxeRw,China King,"170 Forest Ave, Unit 5, Glen Cove, NY 11542","(40.874031, -73.616304)",41,3.5,11542,chinese food,queens
QGXNIWYH0S8dGVDJoPs3OA,Miss Li Henan Cuisine,"133-49 Roosevelt Ave, Fl 1, Queens, NY 11354","(40.75892, -73.8327)",22,4.0,11354,chinese food,queens
eqVC2ZCudJH_F0xVSoJUXQ,Chang Yu,"334 Central Ave, Brooklyn, NY 11221","(40.695129, -73.920463)",5,3.0,11221,chinese food,queens
NBHQdpn-mbICw31Qt-Ci3g,Kim Wong Chinese Kitchen,"529 W Merrick Rd, Valley Stream, NY 11580","(40.6700608, -73.7163576)",35,3.5,11580,chinese food,queens
Xw34tTIGTE0WdWVmXc02Vw,Money Cat Vietnamese American,"554 Wilson Ave, Brooklyn, NY 11207","(40.690851, -73.90883)",95,4.5,11207,chinese food,queens
sUZ5ftOpPlN0QIp_wu1TuA,Beijing House,"170 Jericho Tpke, Syosset, NY 11791","(40.8099114, -73.5107758)",158,3.5,11791,chinese food,queens
BAKjtydOJj6KrsGCo-6DEQ,Wing Hing Chinese Restaurant,"312 Rogers Ave, Brooklyn, NY 11225","(40.665832, -73.953918)",16,4.0,11225,chinese food,queens
y-c0jyeEoCotVLPrT8iI7A,Chen Yuan Chinese Food,"714 Knickerbocker Ave, Bushwick, NY 11221","(40.6942395539858, -73.9105729000734)",20,3.5,11221,chinese food,queens
5dYMmwKRrgtaZ835mqK9EQ,New China Wok,"328 Harrington Ave, Closter, NJ 07624","(40.973607796171, -73.9625382877204)",45,4.0,07624,chinese food,queens
guijyJ4LTuve6BpALq3DxQ,"Skewers, Seafood & Bar 盜胃","39-16 Prince St, Ste 209B, Queens, NY 11354","(40.75924, -73.8326)",1,5.0,11354,chinese food,queens
1-oCMIHLTRyK1wOD9k2cVw,Ke Zhang,"45-72 Kissena Blvd, Flushing, NY 11355","(40.7506275, -73.8193525)",118,3.5,11355,chinese food,queens
L6TMPOVeCy6tYDrb2SCpCQ,Lee Xing Chinese Restaurant,"3207 Westchester Ave, Bronx, NY 10461","(40.85183, -73.82991)",22,4.0,10461,chinese food,queens
2S7AZXymi4xgmcM0XW8mTw,XingLong,"553 E 169th St, Bronx, NY 10456","(40.8325, -73.90401)",3,4.0,10456,chinese food,queens
okGVGuu-uQCKRfd3HGuuLA,Kaieteur Express Restaurant,"12004 Liberty Ave, South Richmond Hill, NY 11419","(40.6865192859877, -73.8230297224288)",80,3.0,11419,chinese food,queens
nCQCd3iHbmGJzpbKk5cDhA,Noodle Box Fusion,"43-15 Bell Blvd, Bayside, NY 11361","(40.760912, -73.7694997)",139,4.5,11361,chinese food,queens
6L5VQ7Izy3DcRwN6P5oQPA,Lucky Family 1 Takeout Kitchn,"1120 Fulton St, Brooklyn, NY 11238","(40.68114, -73.9562399)",2,4.0,11238,chinese food,queens
KfSVmCd4uvqqMuZTlruQCQ,Everyday Chinese,"890 Wyckoff Ave, Brooklyn, NY 11237","(40.696949, -73.9069366)",7,4.0,11237,chinese food,queens
zl088js1mwMvxseOaIsQhQ,Jia Xiang Wei家乡味,"133-55 Roosevelt Ave, Ste 13, Queens, NY 11354","(40.75879129479, -73.8332045033619)",1,5.0,11354,chinese food,queens
rVOU5VtaQFyY1mylz8ypkQ,China Sing,"10916 Sutphin Blvd, Jamaica, NY 11435","(40.69135, -73.79814)",3,3.5,11435,chinese food,queens
NVK13xAVqGor60lTwsGlPA,Hawaii Chinese Restaurant,"4112 E Tremont Ave, Bronx, NY 10465","(40.8186451, -73.8171747)",13,2.5,10465,chinese food,queens
egj-Wx-beN1YUhreslnQpw,TOKU,"2014 Northern Blvd, Manhasset, NY 11030","(40.7960068581676, -73.6740023240314)",502,3.5,11030,chinese food,queens
36RURbd4JcyJfaq8pRbvXw,Golden Imperial Chinese Restaurant,"88 Union Ave, New Rochelle, NY 10801","(40.90999, -73.78842)",14,3.5,10801,chinese food,queens
kynvkhlwmp8ljrSB9x-y9w,Noodle House,"90-15 Queens Blvd, Elmhurst, NY 11373","(40.73459, -73.869072)",38,3.5,11373,chinese food,queens
-M9Usw4Js78jzbhgsnyo4g,Hou Won Kitchen,"7508 Jamaica Ave, Woodhaven, NY 11421","(40.691246, -73.866127)",1,4.0,11421,chinese food,queens
sNgbLLssdFAVr8iY5dubdw,China Wok,"31 N Station Plz, Great Neck, NY 11021","(40.7877082824707, -73.7263946533203)",21,2.5,11021,chinese food,queens
J1o-SiCWvn0J-mLr6aEZDQ,Lee Panda,"60-63 Fresh Pond Rd, Maspeth, NY 11378","(40.71531, -73.90103)",9,3.0,11378,chinese food,queens
k94RxW5tJSQiqYuPV3NCmg,Amdo MoMo,"74TH Jackson Heights, Queens, NY 11372","(40.750935000001, -73.8921049999831)",3,4.0,11372,chinese food,queens
IomT6Z1_o0Jtjsdqkrl7Cw,Chen Mommy's Kitchen,"156-05 45th Ave, Flushing, NY 11355","(40.7569052, -73.8098867)",21,4.5,11355,chinese food,queens
HA5H73HvFX74Y-oqJeKrvw,New China Pavilion,"72 Belmont Ave, Brooklyn, NY 11212","(40.66872, -73.90776)",11,3.5,11212,chinese food,queens
RgIFYmjtBp5k90AK1jP7Zw,Peking Express Chinese Rest,"13412 Rockaway Blvd, South Ozone Park, NY 11420","(40.674299, -73.804021)",53,3.5,11420,chinese food,queens
Lm3zXMfk9y_V2HKFi11ofw,Crown One,"34-20 Linden Pl, Flushing, NY 11354","(40.7658993, -73.8313506)",31,4.0,11354,chinese food,queens
ISJTy8URJpPzPtOrw_n8Ng,Great Wall,"732 E 187th St, Bronx, NY 10458","(40.85356, -73.88317)",3,5.0,10458,chinese food,queens
36FYPCfsHvtCkbMYOWrAEw,New Garden Kitchen,"7614 Liberty Ave, Ozone Park, NY 11417","(40.6790198, -73.8611777)",3,2.5,11417,chinese food,queens
CaYvCcWDITsD0J_4NL2TFg,Porcelain,"880 Woodward Ave, Ridgewood, NY 11385","(40.702315, -73.901679)",46,4.5,11385,chinese food,queens
0gXLnqNWKTYluzkCWgp_8w,Happy Garden Chinese Restaurant,"706 Morris Park Ave, Bronx, NY 10462","(40.845062, -73.865562)",12,2.0,10462,chinese food,queens
DUO9PZHzlT0OR-wSBHYr2Q,Family Kitchen,"107-56 Sutphin Blvd, Jamaica, NY 11435","(40.6931480371242, -73.7997486401623)",6,3.5,11435,chinese food,queens
0FE9ltM5jCcp-wcK3pT9Ew,Panda King,"220-16 Hempstead Ave, New York, NY 11429","(40.71245, -73.73355)",5,5.0,11429,chinese food,queens
9M1HDQkviKYM63Q6L2zE8w,Sun Wah Chinese Kitchen,"330 Kearny Ave, Kearny, NJ 07032","(40.76211, -74.14958)",7,4.5,07032,chinese food,queens
HNhrsfWz88J6xDg7Rx9Y_Q,King's Chinese Kitchen,"22016 Hempstead Ave, Queens Village, NY 11429","(40.712461, -73.733563)",2,3.5,11429,chinese food,queens
W-jUQk8h_77HLQVrArsFBQ,Green Dragon Restaurant,"4111 E Tremont Ave, Bronx, NY 10465","(40.818876, -73.816705)",75,3.0,10465,chinese food,queens
P8-7w1GFnZMV5hCvgXwkHg,CBao Asian Buns and Bubble Tea,"42nd St and 43rd St, New York, NY 11104","(40.751722, -73.920644)",17,3.5,11104,chinese food,queens
_GVSBvrMk3WY6QMyxpbffg,Boulevard Palace,"10119 Queens Blvd, Forest Hills, NY 11375","(40.7265001, -73.851537)",5,2.5,11375,chinese food,queens
_iLjlrftSGKvFyG6PXQyAg,Jimmy's Best Chinese Restaurant,"4004A Boston Rd, Bronx, NY 10475","(40.88447, -73.8315)",33,4.5,10475,chinese food,queens
4aD42h1f2CbLR78ytUZdlw,New Hong Kong Restaurant,"431 Merrick Rd, Lynbrook, NY 11563","(40.6586103, -73.6766724)",27,4.0,11563,chinese food,queens
oMgJ1-eQQVDTsCGr066Yew,HI Tea Hong Kong Style Cafe,"61-24 Springfield Blvd, Oakland Gardens, NY 11364","(40.7483950384702, -73.7565841716383)",156,3.0,11364,chinese food,queens
inA7o0esW4cBTdR6wZ-I9A,Young And Rich,"36-19 Prince St, Flushing, NY 11354","(40.76179, -73.8329)",36,4.0,11354,chinese food,queens
od-UsU-zZx29CWLhq-eong,Chongkho Restaurant,"562 Grand St, Fl 1, Brooklyn, NY 11211","(40.71101, -73.94929)",52,5.0,11211,chinese food,queens
PGBHteqfNcTqesQFKqqdsg,China New Star,"2212 Flatbush Ave, Brooklyn, NY 11234","(40.615961, -73.929765)",153,3.5,11234,chinese food,queens
1Ir2Y6FXvRUf_Z9YiK8ujQ,East Meets West Howard Beach,"161-30 Cross Bay Blvd, Howard Beach, NY 11414","(40.654899, -73.839303)",48,2.5,11414,chinese food,queens
vXYFa2qzppkGiOiVPrLwDQ,Don Peppe,"135-58 Lefferts Blvd, South Ozone Park, NY 11420","(40.6689814908178, -73.8216334221041)",646,4.0,11420,chinese food,queens
-7PgxPVUGZh__U3CxRFKxg,Trinidad Golden Place Restaurant,"788 Nostrand Ave, Brooklyn, NY 11216","(40.6718291030037, -73.950525317791)",173,4.5,11216,chinese food,queens
mJtzpKUPK2GquqpR9JS-jQ,Xing Wang No. 1,"62 W Burnside Ave, Morris Heights, NY 10453","(40.85421, -73.91)",7,4.5,10453,chinese food,queens
JpBTZvrifSd1h8ON6m2pRg,Chengs Oriental Express,"4213 Bowne St, Flushing, NY 11355","(40.7569299, -73.8215)",43,4.0,11355,chinese food,queens
8IWmfmTLWsGMvN-NCWXJbA,World American Kitchen,"12703 111th Ave, South Ozone Park, NY 11420","(40.68277, -73.81419)",5,3.5,11420,chinese food,queens
KIPrTLyJb0mHpsxuaCByZg,Corner 28 - The Roast,"5124 8th Ave, Brooklyn, NY 11220","(40.6401824951172, -74.0049591064453)",121,4.0,11220,chinese food,queens
Khs6ipX3YTDcbhKfWRNYrw,Yeung Hing Restuarant,"3650 Bailey Ave, Bronx, NY 10463","(40.8838, -73.89798)",7,4.0,10463,chinese food,queens
OhNqJhgpqXOuJbh9mjMZ9w,37 Xiang,"135-21 A 37th Avenue, Flushing, NY 11354","(40.76121824397935, -73.83236310182487)",141,3.5,11354,chinese food,queens
CYTWS3y7e9zllMdykJp8Lw,Prime Avenue,"377 Kingston Ave, Brooklyn, NY 11213","(40.6660860024841, -73.9422439411283)",7,3.5,11213,chinese food,queens
5x16arJg5OvnpuY18kb1qw,Chang Xing,"837 Pennsylvania Ave, Ste D, Brooklyn, NY 11207","(40.65724, -73.88937)",3,2.5,11207,chinese food,queens
1EyyJoLW0F72ZcXlvKzLjA,Blue Wave,"344 Hillside Ave, Williston Park, NY 11596","(40.75428, -73.65338)",155,4.0,11596,chinese food,queens
zAkdEKmiet1FiFFtxNHBEQ,Jumbo Chinese Restaurants,"942 Utica Ave, Brooklyn, NY 11203","(40.649898, -73.930541)",2,5.0,11203,chinese food,queens
MvC3pafKqJKuCFguz4_Zrg,China Gourmet,"24515 Francis Lewis Blvd, Rosedale, NY 11422","(40.6648665, -73.7347748)",19,2.5,11422,chinese food,queens
BrWHw6CcDPpU4pWRLLfYCw,Golden Bird Chinese Restaurant,"1669 Nostrand Ave, Brooklyn, NY 11226","(40.645404, -73.948711)",5,2.0,11226,chinese food,brooklyn
QFOYvQK9y2jM7ue-DXkw2g,Family Garden,"1709 Foster Ave, Brooklyn, NY 11230","(40.635335, -73.960987)",35,4.0,11230,chinese food,brooklyn
eN7MYNtDzaMzk4WptrVw3A,Lucky Garden,"2460 Nostrand Ave, Brooklyn, NY 11210","(40.624759, -73.946823)",31,4.0,11210,chinese food,brooklyn
TLfJHjspbrMGmBZ02J6yig,New Nice China Town,"1411 Foster Ave, Brooklyn, NY 11230","(40.634093, -73.963589)",28,4.0,11230,chinese food,brooklyn
dRKdRpPEo6rJ2X0RYbfZzQ,Golden Z,"1410 Ave U, Brooklyn, NY 11229","(40.598533, -73.956928)",106,4.0,11229,chinese food,brooklyn
ye-TSU-mu1Gd5TAJOpI5Mg,Lichee Nut,"162 Montague St, Brooklyn, NY 11201","(40.694149, -73.9928131)",291,3.0,11201,chinese food,brooklyn
75t3Wd1bbSqHynIcxc_RxA,2 In 1 Restaurant,"2108 Flatbush Ave, Brooklyn, NY 11234","(40.61844, -73.93255)",9,4.5,11234,chinese food,brooklyn
6SjQmcrk-0iXltDGzZV0MA,Mandarin House,"2348 Flatbush Ave, Brooklyn, NY 11234","(40.61267, -73.92633)",22,4.0,11234,chinese food,brooklyn
SG99Hk4-PShkVP8eEBx4EA,China Kitchen,"3312 Church Ave, Brooklyn, NY 11203","(40.65085, -73.94619)",5,2.0,11203,chinese food,brooklyn
8ELR553JyleoJYtT19yNQg,Mei Mei Chinese Restaurant,"3566 Nostrand Ave, Brooklyn, NY 11229","(40.5969532, -73.9413834)",16,4.0,11229,chinese food,brooklyn
grg_0Zt9WwCmXHPjWu7b-Q,BK Seafood Market,"842 64th St, Brooklyn, NY 11220","(40.63236, -74.01091)",17,4.5,11220,chinese food,brooklyn
8_miZRWK0rpNnCt14Ib7Sg,China Dragon Restaurant,"2182 Clarendon Rd, Brooklyn, NY 11226","(40.6426, -73.95692)",11,3.5,11226,chinese food,brooklyn
YfJZBmm9tfW--W_WIGReqA,Baili Restaurant,"2728 Church Ave, Brooklyn, NY 11226","(40.65047, -73.951484)",42,4.0,11226,chinese food,brooklyn
iieHiReZ8XDDEy5qtukuVw,Golden Village Chinese Kitchen,"5912 Glenwood Rd, Brooklyn, NY 11234","(40.63401, -73.91935)",10,3.5,11234,chinese food,brooklyn
cWPdP8_GqEWxZKRiOonfDg,Di Di Restaurant,"2318 Nostrand Ave, Brooklyn, NY 11210","(40.62813, -73.94729)",42,4.0,11210,chinese food,brooklyn
-L_ArHSBcNlG5r0djuQ9Dw,Kamshing,"1608 Avenue H, Brooklyn, NY 11230","(40.62986, -73.96096)",25,3.5,11230,chinese food,brooklyn
4HvBAmpVXUwW5BucwMR13Q,New Neighbor Kitchen,"1404 Cortelyou Rd, Brooklyn, NY 11226","(40.64075, -73.96507)",19,3.5,11226,chinese food,brooklyn
dn8_HgoGUE4IFzwPI6GeLA,Kai Feng Fu 開封府鍋貼,"4801 8th Ave, Brooklyn, NY 11220","(40.64199856699212, -74.00233773067185)",297,4.0,11220,chinese food,brooklyn
rg0-55TElpe8N-4NySky_g,Yummy Chinese Restaurant,"1195 Flatbush Ave, Brooklyn, NY 11226","(40.641028088358084, -73.95593362148189)",9,3.5,11226,chinese food,brooklyn
mVfUyY8DRglUyv4pDT2bew,Taste of China Chinese Kitchen,"1853 Nostrand Ave, Brooklyn, NY 11226","(40.64059, -73.94832)",1,4.0,11226,chinese food,brooklyn
4fBgrzK3S_zSlVJ6sLJYTA,Red Bowl,"8518 3rd Ave, Brooklyn, NY 11209","(40.62393, -74.03104)",45,4.5,11209,chinese food,brooklyn
bkC89qN1f8UP0TSiVaF4Ww,Yummy Rice,"6515 18th Ave, Brooklyn, NY 11204","(40.61871, -73.9903999)",21,3.0,11204,chinese food,brooklyn
7QMABbdgA5o0PVq8anr2mg,Golden Dynasty Restaurant,"6316 Bay Pkwy, Brooklyn, NY 11204","(40.61483, -73.98086)",26,4.0,11204,chinese food,brooklyn
poRWXhCG1-mVxs1kuw_ZEg,Red Hot Szechuan,"349 7th Ave, Brooklyn, NY 11215","(40.666088, -73.98191)",204,3.0,11215,chinese food,brooklyn
4PG9npz7q_LP2H5LfDjWig,Number One Garden Chinese,"221 Prospect Park W, Brooklyn, NY 11215","(40.660046, -73.980313)",63,3.5,11215,chinese food,brooklyn
EdInlsBNsAjEA_W1eHojQw,Golden Star Chinese Restaurant,"3719 Church Ave, Brooklyn, NY 11203","(40.65129, -73.94211)",2,4.0,11203,chinese food,brooklyn
mJ_k-dlsw3IMve3rVlBUmw,New Fu Sing Restaurant,"1554 Ralph Ave, New York, NY 11234","(40.6389350891113, -73.9195404052734)",2,4.0,11234,chinese food,brooklyn
lQeuBd1k7Q6rtsVY9hTjCw,Season Restaurant,"1321 Ave U, Brooklyn, NY 11229","(40.598772870144, -73.9575127512217)",49,3.0,11229,chinese food,brooklyn
e1r5NNXmsCX7XGhJYzZtJA,Spring Garden,"4710 Ave N, Brooklyn, NY 11234","(40.61867, -73.92938)",29,3.0,11234,chinese food,brooklyn
UyBbMNIM7zA3fh6lEnLiZQ,Annie 88 Express,"880 Nostrand Ave, Brooklyn, NY 11225","(40.667897, -73.95103)",31,3.5,11225,chinese food,brooklyn
z5xNnZKZIF8FjqURweM92g,Number One Kitchen,"5405 Flatlands Ave, Brooklyn, NY 11234","(40.6287825, -73.9239592)",2,4.0,11234,chinese food,brooklyn
rk8V5c1Wr5gVLKOaY0g4VQ,Farmers Restaurant,"1692 86th St, Brooklyn, NY 11214","(40.6085510253906, -74.0053024291992)",103,3.0,11214,chinese food,brooklyn
NUtJS2r8mPUk3kOJJQpEKw,Tasty House,"253 Avenue U, Brooklyn, NY 11223","(40.59701, -73.97469)",21,4.0,11223,chinese food,brooklyn
u6Yrkowq8k5zBpClvjX2FA,Happy Garden Chinese Restaurant,"7211 3rd Ave, Brooklyn, NY 11209","(40.63314, -74.02678)",50,4.0,11209,chinese food,brooklyn
a5Ei7GYvlXCDv-j3q1lBLg,China Delight,"722 4th Ave, Brooklyn, NY 11232","(40.661844, -73.996885)",23,4.0,11232,chinese food,brooklyn
C6yKBawkYeTtahbt9T0dGQ,Yozi Noodles,"5805 8th Ave, Brooklyn, NY 11220","(40.63639, -74.00842)",31,4.0,11220,chinese food,brooklyn
xrTUkzB4YQTXm8TKdNyJ4A,Oriental Palace Kitchen,"3030 Mermaid Ave, Brooklyn, NY 11224","(40.57512, -73.99729)",21,4.5,11224,chinese food,brooklyn
Xnq40so4duth8y2ItGXFwA,Lucky Chance,"395 Remsen Ave, Brooklyn, NY 11212","(40.65606, -73.92334)",7,5.0,11212,chinese food,brooklyn
IaDMUMImKrGfxhAZWC6L8w,Ju Feng Chinese Restaurant,"2809 Nostrand Ave, Brooklyn, NY 11229","(40.6156999, -73.94454)",10,3.5,11229,chinese food,brooklyn
k4Aoi0jXt6S3W_lxCYO9Qg,Green Lake Restaurant,"795 Flatbush Ave, Brooklyn, NY 11226","(40.65323, -73.95922)",67,3.0,11226,chinese food,brooklyn
LzUI3mLzYaqH1IuU3gja2w,Best Wok No. 1,"3411 Ave H, Brooklyn, NY 11210","(40.63206, -73.9432999)",7,3.0,11210,chinese food,brooklyn
0mRtZ39VQI5CfHEJ7zDwug,Duck Wong,"2341 86th St, Brooklyn, NY 11214","(40.6002, -73.9904)",229,4.0,11214,chinese food,brooklyn
83ZcxzvtHX2PmsH_wPReOw,Grand Sichuan House,"8701 5th Ave, Brooklyn, NY 11209","(40.62075, -74.02668)",255,4.0,11209,chinese food,brooklyn
H7jcYql9RIfIzIYIlWbdRg,Jing Lung Chinese Restaurant,"1242 Nostrand Ave, Brooklyn, NY 11225","(40.65673828125, -73.9505157470703)",12,3.0,11225,chinese food,brooklyn
jY24wzoHi-DSHYSybWao7w,Ting Hua New Kitchen,"351 Smith St, Brooklyn, NY 11231","(40.679817, -73.99488)",49,3.0,11231,chinese food,brooklyn
71EQXj4urSJKrM7bZwM4Fg,624 Kam Hai Chinese,"624 Caton Ave, Brooklyn, NY 11218","(40.64753, -73.97378)",56,2.5,11218,chinese food,brooklyn
hs1AoAY460RF076M4y6Vsw,Bo Bo Kitchen,"1601 Cortelyou Rd, Brooklyn, NY 11226","(40.6419, -73.96347)",39,2.5,11226,chinese food,brooklyn
UTazj0e6zXW4eLEERg405Q,Wu La Bu Huan,"6102 7th Ave, Brooklyn, NY 11220","(40.63623, -74.01258)",15,3.5,11220,chinese food,brooklyn
WecluMeoBmkRsGgDsX8RgQ,Siu's Chinese Restaurant,"4324 Church Ave, Brooklyn, NY 11203","(40.651245, -73.936325)",2,1.0,11203,chinese food,brooklyn
ldRY5AQr0y1xxsZ0UzYAeQ,Jin Cun Yuan,"1232 Avenue U, Brooklyn, NY 11229","(40.5983731937099, -73.9589500799775)",10,3.5,11229,chinese food,brooklyn
hUdRX0a_2ZZEmB8KCp-WYw,Authentic Szechuan,"384 5th Ave, Brooklyn, NY 11215","(40.671147, -73.984866)",115,3.5,11215,chinese food,brooklyn
VxuR9-x__Ij6r7UKol2kjg,Hot Wok,"4912 Avenue K, Brooklyn, NY 11234","(40.625539, -73.928173)",6,4.0,11234,chinese food,brooklyn
Ro2uUG4FmvbHmPWBbj0QWQ,New Peking Restaurant,"1137 Washington Ave, Brooklyn, NY 11225","(40.66123, -73.96057)",25,3.0,11225,chinese food,brooklyn
3qK7p7vhthzsUC0_aYTlrA,Taste of China,"1078 Nostrand Ave, Brooklyn, NY 11225","(40.661731, -73.951042)",8,3.5,11225,chinese food,brooklyn
CZc8HqioU9WFJcml530kmQ,Grand Wok,"3510 Ave S, Brooklyn, NY 11234","(40.60935, -73.93171)",18,3.5,11234,chinese food,brooklyn
zZkplEhRoGcsDxPgXpxEdQ,New Hong Kong House,"1222 Cortelyou Rd, Brooklyn, NY 11218","(40.64009, -73.96632)",24,3.5,11218,chinese food,brooklyn
pqGGfA3Vm9srfTIJLgL0Ew,Mama's Noodle House,"1782 Bay Ridge Ave, Brooklyn, NY 11204","(40.6168614546041, -73.9930436387658)",140,4.5,11204,chinese food,brooklyn
joSU4pnYVMhAuZ6ccaqqdA,E Noodle,"8619 5th Ave, Brooklyn, NY 11209","(40.6209179356014, -74.0264879105497)",272,4.0,11209,chinese food,brooklyn
QGldR7s9_qV_35iGtkcNyA,Asia Harbor,"402 Church Ave, Kensington, NY 11218","(40.643948, -73.9763473)",131,4.0,11218,chinese food,brooklyn
OfVP8lDL1Juk8b8Hlx7fQg,New China Tung,"140 5th Ave, Brooklyn, NY 11217","(40.678642, -73.97927)",54,3.5,11217,chinese food,brooklyn
lUJTTfuhJ7wFJeGd-DvDWw,Kam Fung Kitchen,"5221 Ave N, Brooklyn, NY 11234","(40.61924, -73.92431)",17,2.5,11234,chinese food,brooklyn
fLq5j4fkFmPD6I2tt6dSWQ,100% Mr. Lin,"445 Albee Square W, Brooklyn, NY 11201","(40.69085, -73.98329)",32,4.0,11201,chinese food,brooklyn
lyP-fUrQcszcyFDeRdzGhA,Big 5 Seafood Restaurant,"7109 13th Ave, Brooklyn, NY 11228","(40.62229, -74.00515)",4,5.0,11228,chinese food,brooklyn
yYb0d4LHFgH65KZeKuxwpQ,Rich Village Restaurant,"6009 7th Ave, Brooklyn, NY 11220","(40.63645, -74.01178)",25,4.0,11220,chinese food,brooklyn
HBz1r9axuRuXNIMeD-vNqQ,Mr Kam Restaurant,"6342 Veterans Ave, Brooklyn, NY 11234","(40.6194783302756, -73.9158039693715)",34,2.5,11234,chinese food,brooklyn
NQ8P02vqJt0aI2vzETPGFw,Sing Hua Kitchen,"1842 Flatbush Ave, Brooklyn, NY 11210","(40.62467, -73.93947)",6,3.5,11210,chinese food,brooklyn
bbdeUSxCQXJi0kbjGPrq2g,Spice Szechuan,"7026 3rd Ave, Brooklyn, NY 11209","(40.63438901300912, -74.0268632)",15,4.5,11209,chinese food,brooklyn
UJtUaOXnwtQA1rb-4BHsCg,Hai Sun Chinese Restaurant,"651 Flatbush Ave, Brooklyn, NY 11225","(40.6575736999512, -73.9600143432617)",45,3.0,11225,chinese food,brooklyn
yv9RbEsbXLhW7bv4ghBl3w,Hand Pull Noodle and Dumpling House,"7201 18th Ave, Brooklyn, NY 11204","(40.61489, -73.99405)",340,4.0,11204,chinese food,brooklyn
qvjUByIi7smsytbgKF2BBg,Welcome Chili,"3806 Fort Hamilton Pkwy, Brooklyn, NY 11218","(40.643718, -73.9902359)",6,4.5,11218,chinese food,brooklyn
oD0mN9vXuc1gFRyw1CG-Pw,New China Wok Chinese Kitchen,"57 4th Ave, Brooklyn, NY 11217","(40.68257, -73.97927)",29,4.0,11217,chinese food,brooklyn
yUVcpgecpq1qncpa1x34Hg,Golden City Seafood Restaurant,"6418 20th Ave, Brooklyn, NY 11204","(40.61683, -73.98575)",75,3.5,11204,chinese food,brooklyn
7erFgHiQmw7ZJfVPmOjeeA,M Shanghai Bistro & Garden,"292 Grand St, Brooklyn, NY 11211","(40.71285, -73.95762)",452,3.5,11211,chinese food,brooklyn
JDSHS13MmubKJg39xTBw-Q,Wan Zhong Wang,"773 60th St, Brooklyn, NY 11220","(40.6358932, -74.0097623)",18,4.0,11220,chinese food,brooklyn
9FwX2ye1eCxnPVoQOHHr3g,East Wind Snack Shop,"471 16th St, Brooklyn, NY 11215","(40.6603409, -73.9799505)",230,4.0,11215,chinese food,brooklyn
yl49QxoU_RDHR6wQy-j34Q,Wah Lung Chinese Food,"1932 Kings Hwy, Brooklyn, NY 11229","(40.6104668294336, -73.95373399606193)",18,3.5,11229,chinese food,brooklyn
EPssbCqoPTIFzZf860lRFQ,China City,"903 Myrtle Ave, Brooklyn, NY 11206","(40.69579, -73.94664)",23,2.5,11206,chinese food,brooklyn
eAlXJKxQ1zgYNB0LyHHlmw,Xun Yu Si Kao,"5609 7th Ave, Brooklyn, NY 11220","(40.638764225506634, -74.0094243275219)",26,4.0,11220,chinese food,brooklyn
CKG7LVmSlvI93scyb1aVeg,Mr Wonton,"73 7th Ave, Brooklyn, NY 11217","(40.67517, -73.97481)",238,3.5,11217,chinese food,brooklyn
X0RvICQVc4mww5Demc7L0w,Wing Hing Seafood Restaurant,"1217 Avenue U, Brooklyn, NY 11229","(40.59861, -73.95956)",58,3.5,11229,chinese food,brooklyn
BLYomPDQX5HkNWFJ2Lxfpg,Szechuan Delight Restaurant,"152 7th Ave, Brooklyn, NY 11215","(40.67254, -73.97706)",130,3.0,11215,chinese food,brooklyn
